[2022-4-14 21:7:16] GET:/users 200 0.045 ms
[2022-4-15 1:52:55] OPTIONS:/api/cats 200 0.07 ms
[2022-4-15 1:52:55] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-15 1:52:55] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.005 ms
[2022-4-15 1:52:55] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-15 1:52:59] GET:/login 200 0.002 ms
[2022-4-15 1:53:33] OPTIONS:/api/cats 200 0.002 ms
[2022-4-15 1:53:33] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.01 ms
[2022-4-15 1:53:33] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-15 1:53:33] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-15 1:53:42] GET:/login 200 0.003 ms
[2022-4-15 2:15:33] OPTIONS:/api/auth/login 200 0.072 ms
[2022-4-15 2:15:33] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:15:36] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:15:49] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-15 2:15:49] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:15:51] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:18:40] OPTIONS:/api/auth/login 200 0.003 ms
[2022-4-15 2:18:40] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:18:42] POST:/api/auth/login 200 0.003 ms
[2022-4-15 2:18:45] POST:/api/auth/login 200 0.006 ms
[2022-4-15 2:18:45] POST:/api/auth/login 200 0.003 ms
[2022-4-15 2:18:45] POST:/api/auth/login 200 0.003 ms
[2022-4-15 2:18:45] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:19:10] OPTIONS:/api/auth/login 200 0.001 ms
[2022-4-15 2:19:10] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:19:19] OPTIONS:/api/auth/login 200 0.004 ms
[2022-4-15 2:19:19] POST:/api/auth/login 200 0.002 ms
[2022-4-15 2:20:17] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-15 2:20:17] POST:/api/auth/login 200 0.002 ms
[2022-4-16 1:50:22] OPTIONS:/api/cats 200 0.04 ms
[2022-4-16 1:50:22] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:50:22] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:50:22] GET:/api/cats 200 0.002 ms
[2022-4-16 1:50:22] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:50:22] GET:/api/users/null 200 0.003 ms
[2022-4-16 1:50:22] GET:/api/users/null 200 0.005 ms
[2022-4-16 1:50:22] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.007 ms
[2022-4-16 1:50:22] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:51:0] OPTIONS:/api/cats 200 0.005 ms
[2022-4-16 1:51:0] GET:/api/cats 200 0.002 ms
[2022-4-16 1:51:0] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:51:0] OPTIONS:/api/users/null 200 0.001 ms
[2022-4-16 1:51:0] GET:/api/users/null 200 0.003 ms
[2022-4-16 1:51:0] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:51:1] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 1:51:1] GET:/api/users/null 200 0.003 ms
[2022-4-16 1:51:1] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:51:3] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:51:3] GET:/api/cats 200 0.002 ms
[2022-4-16 1:51:3] GET:/api/users/null 200 0.009 ms
[2022-4-16 1:51:4] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:51:4] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:51:6] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:51:6] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 1:51:6] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:51:6] GET:/api/cats 200 0.003 ms
[2022-4-16 1:51:6] GET:/api/users/null 200 0.001 ms
[2022-4-16 1:51:6] GET:/api/users/null 200 0.004 ms
[2022-4-16 1:51:7] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:51:7] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:51:7] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.001 ms
[2022-4-16 1:54:26] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:54:26] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 1:54:26] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:54:26] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:54:26] GET:/api/cats 200 0.002 ms
[2022-4-16 1:54:26] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:54:27] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 1:54:27] GET:/api/users/null 200 0.003 ms
[2022-4-16 1:54:27] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:57:47] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 1:57:47] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 1:57:47] OPTIONS:/api/users/null 200 0.005 ms
[2022-4-16 1:57:47] GET:/api/cats 200 0.002 ms
[2022-4-16 1:57:47] GET:/api/users/null 200 0.001 ms
[2022-4-16 1:57:47] GET:/api/users/null 200 0.003 ms
[2022-4-16 1:57:47] GET:/api/users/null 200 0.002 ms
[2022-4-16 1:57:47] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 1:57:47] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:0:40] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:0:40] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:0:40] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:0:40] GET:/api/cats 200 0.003 ms
[2022-4-16 2:0:40] GET:/api/users/null 200 0.001 ms
[2022-4-16 2:0:40] GET:/api/users/null 200 0.004 ms
[2022-4-16 2:0:41] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.012 ms
[2022-4-16 2:0:41] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:0:41] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:1:19] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:1:19] OPTIONS:/api/users/null 200 0.016 ms
[2022-4-16 2:1:19] GET:/api/cats 200 0.002 ms
[2022-4-16 2:1:19] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:1:19] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:1:19] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:1:20] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:1:20] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:1:20] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 2:3:17] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:3:17] OPTIONS:/api/users/null 200 0.003 ms
[2022-4-16 2:3:17] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:3:17] GET:/api/cats 200 0.002 ms
[2022-4-16 2:3:17] GET:/api/users/null 200 0.001 ms
[2022-4-16 2:3:17] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:3:18] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:3:18] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:3:18] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:5:15] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.001 ms
[2022-4-16 2:5:15] POST:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:5:15] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:7:36] OPTIONS:/api/cats 200 0.005 ms
[2022-4-16 2:7:36] GET:/api/cats 200 0.002 ms
[2022-4-16 2:7:36] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:7:36] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:7:36] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:7:36] GET:/api/users/null 200 0.004 ms
[2022-4-16 2:7:36] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 2:7:36] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:7:36] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.019 ms
[2022-4-16 2:8:26] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:8:26] OPTIONS:/api/users/null 200 0.001 ms
[2022-4-16 2:8:26] OPTIONS:/api/users/null 200 0.002 ms
[2022-4-16 2:8:26] GET:/api/users/null 200 0.001 ms
[2022-4-16 2:8:26] GET:/api/cats 200 0.001 ms
[2022-4-16 2:8:26] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:8:26] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:8:26] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:8:26] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:8:53] OPTIONS:/api/users/null 200 0.001 ms
[2022-4-16 2:8:53] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:8:53] OPTIONS:/api/users/null 200 0.003 ms
[2022-4-16 2:8:53] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:8:53] GET:/api/cats 200 0.001 ms
[2022-4-16 2:8:53] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:8:54] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 2:8:54] GET:/api/users/null 200 0.003 ms
[2022-4-16 2:8:54] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 2:12:34] OPTIONS:/api/auth/login 200 0.003 ms
[2022-4-16 2:12:34] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:12:34] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:12:34] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:12:34] GET:/api/cats 200 0.002 ms
[2022-4-16 2:12:34] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:12:34] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.001 ms
[2022-4-16 2:12:34] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 2:12:34] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:12:34] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 2:12:35] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:12:41] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:12:41] POST:/api/auth/login 200 0.003 ms
[2022-4-16 2:12:51] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:12:51] OPTIONS:/api/users/null 200 0.003 ms
[2022-4-16 2:12:51] GET:/api/cats 200 0.003 ms
[2022-4-16 2:12:51] OPTIONS:/api/users/null 200 0.003 ms
[2022-4-16 2:12:51] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:12:51] GET:/api/users/null 200 0.002 ms
[2022-4-16 2:12:51] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 2:12:51] GET:/api/users/null 200 0.005 ms
[2022-4-16 2:12:51] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 2:15:13] OPTIONS:/api/auth/register 200 0.001 ms
[2022-4-16 2:15:13] POST:/api/auth/register 200 0.001 ms
[2022-4-16 2:15:21] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:15:21] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:15:22] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:15:22] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 2:15:22] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:15:22] GET:/api/cats 200 0.002 ms
[2022-4-16 2:15:22] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:15:22] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:15:26] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:15:26] GET:/api/cats 200 0.005 ms
[2022-4-16 2:15:26] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:15:27] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:15:54] OPTIONS:/api/auth/login 200 0.001 ms
[2022-4-16 2:15:54] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:15:58] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:15:59] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:15:59] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:15:59] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:1] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:16:3] POST:/api/auth/login 200 0.003 ms
[2022-4-16 2:16:5] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:16:5] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:6] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:6] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:6] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:16:6] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:16:6] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:22] OPTIONS:/api/auth/login 200 0.001 ms
[2022-4-16 2:16:22] POST:/api/auth/login 200 0.003 ms
[2022-4-16 2:17:22] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:17:22] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:17:22] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:17:22] GET:/api/cats 200 0.002 ms
[2022-4-16 2:17:22] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:17:22] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:17:25] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:25] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:27] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:28] POST:/api/auth/login 200 0.003 ms
[2022-4-16 2:17:41] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:41] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:42] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:49] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:49] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:17:49] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:17:49] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:49] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:17:50] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:18:10] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:18:10] POST:/api/auth/login 200 0.001 ms
[2022-4-16 2:18:10] OPTIONS:/api/cats 200 0.003 ms
[2022-4-16 2:18:10] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:18:10] GET:/api/cats 200 0.002 ms
[2022-4-16 2:18:10] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:18:10] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:18:11] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:18:11] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:18:11] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:18:11] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:18:47] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:18:47] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:18:47] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:18:47] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:18:47] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.001 ms
[2022-4-16 2:18:47] GET:/api/cats 200 0.002 ms
[2022-4-16 2:18:47] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:18:48] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.001 ms
[2022-4-16 2:18:48] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:18:48] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:18:48] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:19:20] OPTIONS:/api/auth/login 200 0.001 ms
[2022-4-16 2:19:20] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:19:21] OPTIONS:/api/cats 200 0.004 ms
[2022-4-16 2:19:21] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:19:21] GET:/api/cats 200 0.003 ms
[2022-4-16 2:19:21] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 2:19:21] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:19:21] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:19:25] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:19:25] GET:/api/cats 200 0.002 ms
[2022-4-16 2:19:25] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:19:25] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.001 ms
[2022-4-16 2:20:11] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:20:11] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:20:11] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:20:11] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 2:20:11] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 2:20:11] GET:/api/cats 200 0.003 ms
[2022-4-16 2:20:11] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:20:11] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.013 ms
[2022-4-16 2:21:57] OPTIONS:/api/auth/login 200 0.002 ms
[2022-4-16 2:21:57] POST:/api/auth/login 200 0.002 ms
[2022-4-16 2:21:57] OPTIONS:/api/cats 200 0.002 ms
[2022-4-16 2:21:57] GET:/api/cats 200 0.002 ms
[2022-4-16 2:21:57] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:21:57] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.001 ms
[2022-4-16 2:21:57] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:21:57] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 2:21:57] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 2:21:57] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.002 ms
[2022-4-16 2:21:57] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.002 ms
[2022-4-16 19:36:17] OPTIONS:/api/auth/login 200 0.074 ms
[2022-4-16 19:36:18] POST:/api/auth/login 200 0.003 ms
[2022-4-16 19:36:18] OPTIONS:/api/cats 200 0.005 ms
[2022-4-16 19:36:18] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 19:36:18] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.004 ms
[2022-4-16 19:36:18] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.012 ms
[2022-4-16 19:36:18] GET:/api/cats 200 0.004 ms
[2022-4-16 19:36:18] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.006 ms
[2022-4-16 19:36:18] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.005 ms
[2022-4-16 19:36:18] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.01 ms
[2022-4-16 19:36:18] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 19:36:23] OPTIONS:/api/cats/6258731085b48601feef8cb5 200 0.004 ms
[2022-4-16 19:36:23] GET:/api/cats/6258731085b48601feef8cb5 200 0.005 ms
[2022-4-16 19:36:23] OPTIONS:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.004 ms
[2022-4-16 19:36:23] GET:/api/cats/6258731085b48601feef8cb5/comments/ 200 0.003 ms
[2022-4-16 19:36:26] OPTIONS:/api/cats 200 0.005 ms
[2022-4-16 19:36:26] OPTIONS:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
[2022-4-16 19:36:26] GET:/api/cats 200 0.003 ms
[2022-4-16 19:36:26] GET:/api/users/6257ed2854d6bf57eee2cbbb 200 0.003 ms
